HUC_8,P_emitted (kg/year),P_emittedManure  (kg/year),P_emittedFertilizer  (kg/year),P_uptake  (kg/year),P_balance  (kg/year),P_TES (dimensionless metric),P Saturation
18010202,441918.211309179,287954.030015352,153964.181293827,4503423.93960124,-4061505.72829206,9.19062764184324,Not saturated
18010203,164076.985623297,105643.483933449,58433.5016898473,3570.65289579731,160506.332727499,-0.978237941889089,Saturated
18010204,1579853.10919169,969508.393779247,610344.715412441,3017554.15823481,-1437701.04904312,0.910021976523314,Not saturated
18010205,228397.613950074,124510.77160514,103886.842344934,5007839.5644276,-4779441.95047752,20.9259714574877,Not saturated
18010206,207999.87157068,121091.514606889,86908.3569637911,4385682.50565506,-4177682.63408438,20.0850250653389,Not saturated
18010207,462705.713198765,252179.138361303,210526.574837462,612147.67928062,-149441.966081856,0.322974110366473,Not saturated
18010208,179373.682937219,97757.5241857977,81616.1587514217,2203764.06920458,-2024390.38626736,11.2858829295259,Not saturated
18010209,34108.00330883,24264.0677046754,9843.9356041546,87628.1446849968,-53520.1413761669,1.56913733388525,Not saturated
18010210,15299.2035367202,8437.79141544949,6861.4121212707,1625766.45970089,-1610467.25616417,105.264777496347,Not saturated
18010211,40435.7061434215,37043.1340236968,3392.57211972474,99006296.076566,-98965860.3704226,2447.4868824944,Not saturated
18010212,13808.1948186266,13167.8748618529,640.3199567737,4437770.49281847,-4423962.29799984,320.386723689047,Not saturated
18020001,354160.719151903,239371.636699184,114789.082452719,439246.706165486,-85085.9870135834,0.240246821322636,Not saturated
18020002,881467.39476476,590230.409613148,291236.985151612,8726273.97906427,-7844806.58429951,8.89971271869118,Not saturated
18020003,241843.915850216,169957.782328766,71886.1335214507,901535.065713856,-659691.14986364,2.72775582360407,Not saturated
18020004,15610.8889720389,8673.27914702,6937.60982501886,529231.690613578,-513620.801641539,32.901444790332,Not saturated
18020005,13049.1003133089,7678.21307361673,5370.88723969217,10043850.0405447,-10030800.9402314,768.696745322806,Not saturated
18020104,3362097.81065136,695004.368404164,2667093.4422472,8466455.81943532,-5104358.00878396,1.51820627960703,Not saturated
18020111,101011.507721821,58884.317906284,42127.1898155372,1298309.11289602,-1197297.6051742,11.8530812199287,Not saturated
18020115,470188.328284422,189909.160273342,280279.16801108,2254456.37062823,-1784268.04234381,3.79479441536559,Not saturated
18020116,548719.46001349,123428.556907116,425290.903106374,8479014.15195818,-7930294.69194468,14.4523664091478,Not saturated
18020121,46374.1396011493,15975.9617614183,30398.177839731,4255497.76951524,-4209123.62991409,90.7644576506552,Not saturated
18020122,52113.9901853311,42968.621029317,9145.36915601416,2365489.82344253,-2313375.8332572,44.3906871270118,Not saturated
18020123,165598.694514918,120602.169618155,44996.5248967626,380885.965930658,-215287.271415741,1.30005415831553,Not saturated
18020125,133821.989861848,78500.1225283874,55321.8673334609,38028980.000092,-37895158.0102302,283.175867055567,Not saturated
18020126,249743.06285604,141759.619290353,107983.443565687,2669077.17222667,-2419334.10937063,9.68729253859278,Not saturated
18020128,17878.0514173866,12208.8323956711,5669.21902171549,12420840.0365186,-12402961.9851012,693.753569420837,Not saturated
18020129,52274.9756068535,48015.2613904159,4259.71421643761,9327064.04167217,-9274789.06606532,177.423116097052,Not saturated
18020151,141720.841378964,90191.0083714107,51529.8330075532,5814038.88850755,-5672318.04712858,40.024586305981,Not saturated
18020152,237894.53471802,155786.314573422,82108.2201445979,4739167.38649262,-4501272.8517746,18.9212957628893,Not saturated
18020153,65792.735669314,43059.60675249,22733.128916824,1608199.97055082,-1542407.23488151,23.4434275941028,Not saturated
18020154,170303.079127307,108507.239907385,61795.8392199224,352314.624208303,-182011.545080996,1.06875075902143,Not saturated
18020155,219126.827771064,147717.092007804,71409.7357632605,379221.613589854,-160094.78581879,0.730603310636392,Not saturated
18020156,398740.34002427,268826.140159588,129914.199864682,296798.148902458,101942.191121812,-0.255660591340238,Saturated
18020157,818523.594113998,272413.920362019,546109.67375198,238811.685893587,579711.908220411,-0.708240925966116,Saturated
18020158,1466056.23139305,127205.414665161,1338850.81672789,248440.505802131,1217615.72559092,-0.830538215054642,Saturated
18020159,1257085.27546042,204378.878896956,1052706.39656347,162138.412976416,1094946.86248401,-0.871020354671619,Saturated
18020161,405045.34715713,115430.380538917,289614.966618212,3809012.74315647,-3403967.39599934,8.40391679571333,Not saturated
18020162,352310.718581394,60701.1458978619,291609.572683532,116350.809675753,235959.90890564,-0.669749446896623,Saturated
18020163,3389062.94391602,546800.007711981,2842262.93620404,8508.08388700829,3380554.86002901,-0.997489546807538,Saturated
18030001,152580.984031678,111452.387392355,41128.5966393236,333566.484256205,-180985.500224527,1.18616026350276,Not saturated
18030002,127939.575832072,67333.4929182557,60606.0829138162,133199.329021094,-5259.75318902251,0.041111228912672,Not saturated
18030003,1826988.02359151,602616.948846765,1224371.07474474,78471599.9105041,-76644611.8869126,41.9513488305435,Not saturated
18030004,546626.973422443,182258.986491293,364367.98693115,186686.188948411,359940.784474032,-0.658476075961702,Saturated
18030005,3941973.60424199,3029149.76333272,912823.840909272,126799.05056038,3815174.55368162,-0.967833612476773,Saturated
18030006,3714943.8441672,3131747.04192985,583196.802237356,426709.027443759,3288234.81672344,-0.885137152715315,Saturated
18030007,4842031.30176687,3878740.21503051,963291.086736368,181464.082813993,4660567.21895288,-0.96252314958233,Saturated
18030009,6718335.15203364,4346200.55653893,2372134.59549471,33356.0331753577,6684979.11885828,-0.995035074550387,Saturated
18030010,352996.090240539,232483.763055019,120512.32718552,582916.007584329,-229919.91734379,0.651338424703563,Not saturated
18030012,8898150.66533292,5575662.16647459,3322488.49885833,2912039.6354118,5986111.02992112,-0.672736533136366,Saturated
18040001,15607006.0626346,10483818.7791776,5123187.28345699,2487094.75947279,13119911.3031618,-0.840642417290575,Saturated
18040002,5240480.23640468,4430454.0652726,810026.171132087,10749054.4182937,-5508574.18188898,1.05115827813297,Not saturated
18040003,3178968.50334922,1423087.33099835,1755881.17235086,28149519.2207395,-24970550.7173903,7.854922340716,Not saturated
18040006,387476.508494333,254820.472905187,132656.035589145,7010575.72611811,-6623099.21762378,17.0929051760067,Not saturated
18040007,1496803.89937224,993944.241945031,502859.657427207,9640215.93411753,-8143412.0347453,5.44053368524805,Not saturated
18040008,1535585.19824467,1052768.62627154,482816.571973123,8624042.09064665,-7088456.89240199,4.61612738941794,Not saturated
18040009,2283620.27998115,2031258.43123384,252361.848747302,83640.7559216,2199979.52405955,-0.963373614845332,Saturated
18040010,1282722.50429727,1125472.91862668,157249.585670586,8487665.45604922,-7204942.95175195,5.61691474782314,Not saturated
18040011,566468.142873315,438363.403193877,128104.739679437,1321695.99843101,-755227.855557692,1.33322211506357,Not saturated
18040012,1351586.8281078,947123.200804162,404463.627303642,3918258.95493878,-2566672.12683097,1.89900646666131,Not saturated
18040013,810050.899920129,587296.254276439,222754.645643689,43515.6040241848,766535.295895944,-0.946280407776258,Saturated
18040014,264648.030642613,208480.579011281,56167.4516313321,1628355.19051099,-1363707.15986837,5.15290877682727,Not saturated
18040051,1918708.85722699,1486384.0864739,432324.770753089,14728457.8844161,-12809749.0271892,6.67623385327071,Not saturated
18050001,1211821.53753776,149666.860404961,1062154.6771328,422375.704687545,789445.832850214,-0.651453872039814,Saturated
18050002,1009073.4282987,368169.751982682,640903.676316022,413539.777933894,595533.65036481,-0.590178706190766,Saturated
18050003,163586.404644792,47022.9957291446,116563.408915647,1142397.4381793,-978811.033534508,5.98344975953153,Not saturated
18050004,810246.28748083,270565.785264532,539680.502216297,199735.962192838,610510.325287991,-0.753487346651293,Saturated
18050005,671173.934887313,336519.936495655,334653.998391657,63726.9361724554,607446.998714857,-0.905051533052822,Saturated
18050006,527350.377002346,39478.1085076865,487872.26849466,753537.743133764,-226187.366131418,0.428912874618864,Not saturated
18060001,104718.819385801,17154.7888240115,87564.0305617894,2226843.81808301,-2122124.99869721,20.2649820838694,Not saturated
18060002,800217.69481867,475386.080358794,324831.614459876,7605627.07131934,-6805409.37650067,8.50444750292954,Not saturated
18060003,207004.869776668,135573.09148275,71431.7782939176,1233273.28663164,-1026268.41685497,4.95770180654294,Not saturated
18060004,496365.432382588,283538.177945121,212827.254437467,2622315.74140936,-2125950.30902677,4.283034575599,Not saturated
18060005,1482412.03843813,624911.885253412,857500.153184722,1633095.35710428,-150683.318666147,0.101647392734955,Not saturated
18060006,207259.75903379,133569.723042254,73690.0359915363,1516848.40112596,-1309588.64209217,6.3185861461832,Not saturated
18060007,374401.640971422,180241.638927254,194160.002044168,4366653.61087683,-3992251.96990541,10.6630194235984,Not saturated
18060008,278855.341982475,172393.33939178,106462.002590695,5998145.09340988,-5719289.7514274,20.5098805379415,Not saturated
18060009,181303.999984968,110963.596459805,70340.4035251625,7387363.02267845,-7206059.02269348,39.7457255399271,Not saturated
18060010,360441.392339992,220437.28485635,140004.107483641,2666453.22109296,-2306011.82875297,6.39774420407796,Not saturated
18060011,74036.3798952586,27080.2333859593,46956.1465092994,9826208.30225955,-9752171.92236429,131.72135018164,Not saturated
18060012,54082.0495078467,17995.4629663259,36086.5865415209,152056.036043682,-97973.9865358357,1.81158050457427,Not saturated
18060013,124392.730224336,75664.0228555735,48728.7073687623,2837159.01590751,-2712766.28568317,21.8080773755093,Not saturated
18060014,132015.612797627,80797.5951310863,51218.0176665404,6720671.01727151,-6588655.40447388,49.908153019552,Not saturated
18070101,63356.0706999298,10754.1879406144,52601.8827593154,1078847.7190702,-1015491.64837027,16.0283243129122,Not saturated
18070102,514465.516879662,91828.5302176621,422636.986662,1624763.20548051,-1110297.68860084,2.15815764550173,Not saturated
18070103,389905.018038748,66089.1672279863,323815.850810762,2087301.69825241,-1697396.68021366,4.35335941238124,Not saturated
18070104,37860.8768636326,6928.41529711106,30932.4615665215,23018377.0171651,-22980516.1403015,606.972633599396,Not saturated
18070105,23153.0894646934,4892.36109919301,18260.7283655004,651201.938739484,-628048.849274791,27.1259198575859,Not saturated
18070106,89098.7257285537,60421.0485501261,28677.6771784276,3425328.19410814,-3336229.46837959,37.4441883551026,Not saturated
18070107,8392.46270558529,1851.40041885138,6541.06228673391,60012308.9920836,-60003916.529378,7149.73883523422,Not saturated
18070201,10942.0379159415,589.916905165344,10352.1210107761,26562323.886071,-26551381.8481551,2426.5481487203,Not saturated
18070202,1848276.63534939,1273048.43149232,575228.203857068,165809.657603024,1682466.97774636,-0.910289588456719,Saturated
18070203,2926844.38946985,2529710.11614446,397134.273325394,294813.151425823,2632031.23804403,-0.899272693660621,Saturated
18070204,48861.3112880108,2634.25458451546,46227.0567034954,143445.766005729,-94584.4547177182,1.93577397381324,Not saturated
18070301,146580.434495723,40521.7149259943,106058.719569729,607963.096310054,-461382.66181433,3.14764152120037,Not saturated
18070302,1002887.99354975,682299.055524041,320588.938025706,298027.15306222,704860.840487528,-0.702831068894,Saturated
18070303,142602.014457309,47926.3024527773,94675.7120045317,785276.92263116,-642674.90817385,4.50677299770018,Not saturated
18070304,191903.612156861,64480.2341420627,127423.378014798,9647597.20907576,-9455693.5969189,49.2731402532948,Not saturated
18070305,60880.2818252125,20455.9715292695,40424.310295943,7606126.73864373,-7545246.45681851,123.935800403831,Not saturated
18080001,92662.145047975,57731.0228230468,34931.1222249282,5631688.41200706,-5539026.26695909,59.7765815165546,Not saturated
18080002,40073.3091391862,32789.3431060083,7283.9660331779,5676442.53467649,-5636369.2255373,140.651454711678,Not saturated
18080003,275886.606694406,236742.629053669,39143.9776407374,6057906.32089041,-5782019.714196,20.9579572690189,Not saturated
18090101,12721.8301946239,11579.6976214271,1142.13257319679,3999530.34028393,-3986808.5100893,313.383251395235,Not saturated
18090102,173246.665608696,150422.7227792,22823.9428294958,8046794.0285636,-7873547.36295491,45.4470355045015,Not saturated
18090103,54969.8587024264,47008.8959381396,7960.96276428684,5473.38818606419,49496.4705163622,-0.900429284061038,Saturated
18090201,21409.6544359944,18500.3290709173,2909.32536507711,688363.019019417,-666953.364583423,31.151991106504,Not saturated
18090202,30416.1451849481,30384.445498185,31.6996867631472,1657921.43311711,-1627505.28793216,53.5079405373681,Not saturated
18090203,13799.9880438289,13157.707499073,642.280544755931,100620835.360682,-100607035.372638,7290.37119837419,Not saturated
18090204,5348.53598969003,4582.72051387462,765.815475815407,78148191.3885324,-78142842.8525427,14610.1368679528,Not saturated
18090205,7184.92361605756,5003.17184079781,2181.75177525975,3848889.38314677,-3841704.45953071,534.689673101729,Not saturated
18090206,456906.939230645,141902.705230816,315004.233999829,458838.68086473,-1931.74163408449,0.004227866701559,Not saturated
18090207,3778.73936865733,3645.44016911282,133.299199544517,195349.089764318,-191570.35039566,50.6968943094187,Not saturated
18090208,843944.967958101,814158.034229866,29786.9337282348,8210399.43129341,-7366454.46333531,8.72859575329683,Not saturated
18100100,1321228.1952775,1254095.3032218,67132.8920556988,4944236.32961495,-3623008.13433745,2.74215169437594,Not saturated
18100201,1438512.12890676,1085178.60426799,353333.524638764,13325844.4779215,-11887332.3490147,8.26363025388522,Not saturated
18100202,116027.402167616,38782.72658323,77244.6755843862,,,,
18100203,298902.221608236,163988.127189057,134914.094419179,,,,
18100204,7402254.3112577,884414.881835752,6517839.42942194,,,,
